periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
anterior,2026-07-16,2026-08-01,/lifestyle/marcello-hernandez-y-los-espys-2026-el-humor-como-puente-hacia-la-permanencia-cultural-del-deporte/,Marcello Hernández y los ESPYS 2026: El humor como puente hacia la permanencia cultural del deporte - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/mas-alla-de-hoteles-cinco-estrellas-asi-evoluciona-el-turismo-de-lujo-en-2026/,Más allá de hoteles cinco estrellas: así evoluciona el turismo de lujo en 2026 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/mercadoteca/5-libros-imperdibles-para-sorprender-a-papa-en-su-dia/,5 Libros imperdibles para sorprender a papá en su día - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/mercadoteca/5-libros-que-te-invitan-a-reflexionar/,5 libros que te invitan a reflexionar - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/mercadoteca/como-el-inversor-inteligente-moldeo-el-exito-de-warren-buffett/,"Cómo ""El Inversor Inteligente"" moldeó el éxito de Warren Buffett - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/mercadoteca/el-mitico-hombre-mes-la-inspiracion-detras-del-exito-de-larry-ellison/,El Mítico Hombre-Mes: La inspiración detrás del éxito de Larry Ellison - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/mercadoteca/humanidad-y-poder-5-libros-que-debes-conocer/,Humanidad y poder: 5 libros que debes conocer - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/mercadoteca/lecturas-esenciales-para-el-exito-de-la-empresa-familiar/,Lecturas esenciales para el éxito de la empresa familiar - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/mercadoteca/los-libros-mas-vendidos-en-espanol-clasicos-inmortales-que-conquistaron-el-mundo/,Los libros más vendidos en español: clásicos inmortales que conquistaron el mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/necker-island-sir-richard-branson/,Necker Island: El paraíso de Sir Richard Branson - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/negocio-millonario-de-las-peliculas-navidenas/,"El negocio millonario de las películas navideñas, gracias a las mujeres",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/paises-con-mas-multimillonarios-por-habitante/,Ranking mundial: los países donde viven más multimillonarios,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/podcast-dominicanos/,3 podcast dominicanos para días lluviosos,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/por-que-los-ricos-evitan-marcas-que-la-clase-media-ve-de-lujo/,Por qué los ricos evitan marcas que la clase media ve de lujo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/puede-la-generacion-z-permitirse-una-primera-cita/,¿Puede la Generación Z permitirse una primera cita? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/puede-la-ia-cambiar-quien-gana-y-quien-pierde-en-el-turismo-global/,IA y turismo: ¿puede cambiar quién gana y quién pierde?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/que-hace-que-henley-sea-mucho-mas-que-una-regata/,¿Qué hace que Henley sea mucho más que una regata? - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/que-hace-que-la-hamptons-fine-art-fair-sea-mucho-mas-que-una-feria-de-arte/,¿Qué hace que la Hamptons Fine Art Fair sea mucho más que una feria de arte? - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/ramon-emilio-jimenez-vicens-el-talento-dominicano-que-brilla-en-la-bid-2024/,Restaurante dominicano Caruso brilla en Bienal Iberoamericana de Diseño - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/ranking-2026-las-ciudades-que-la-generacion-z-esta-eligiendo-para-viajar/,Ranking 2026: las ciudades que la Generación Z está eligiendo para viajar - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/relojes/alta-relojeria-simbolos-de-estatus-elegancia-y-distincion/,"Alta relojería: símbolos de estatus, elegancia y distinción - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/relojes/bell-ross-20-anos/,Bell & Ross celebra 20 años del BR-01,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/relojes/los-relojes-cronografos-que-conquistaron-el-espacio-el-aire-y-la-velocidad/,"Los relojes cronógrafos que conquistaron el espacio, el aire y la velocidad - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/relojes/los-relojes-que-definen-a-los-ceo-mas-influyentes-del-mundo/,Los relojes que definen a los CEO más influyentes del mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/relojes/una-fortuna-en-la-muneca-el-exclusivo-rolex-de-us72100-con-el-que-messi-se-roba-las-miradas-en-el-mundial/,"¿Cuál es el reloj de Lionel Messi? Vale más de US$72,000",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/sable-de-luz-de-luke-skywalker-se-vende-por-us375-millones-y-rompe-record-en-star-wars/,"Sable de Luke Skywalker se vende por US$3,75 millones",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/seis-hoteles-iconicos-donde-el-lujo-se-convierte-en-experiencia/,Seis hoteles icónicos donde el lujo se convierte en experiencia - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/todo-sobre-el-nyfw/,Todo lo que necesitas saber del NYFW: fiestas y café con tangas,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/top-20-estas-son-las-mejores-peliculas-de-chuck-norris-segun-imdb/,Top 20: mejores películas de Chuck Norris según IMDb,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/vermelho-el-nuevo-destino-de-lujo-que-lleva-el-sello-de-christian-louboutin/,"Vermelho, el nuevo destino de lujo que lleva el sello de Christian Louboutin - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/viajes/cuales-son-los-paises-con-mayor-crecimiento-de-pasajeros-aereos-en-america-latina/,Los países con mayor crecimiento aéreo en América Latina,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/dia-mundial-del-turismo-2025-los-destinos-ecologicos-para-disfrutar-en-republica-dominicana/,Día Mundial del Turismo 2025: Los destinos ecológicos para disfrutar en República Dominicana - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/el-salvador-tierra-de-cosas-preciosas-en-el-corazon-de-las-americas/,"El Salvador, 'tierra de cosas preciosas' en el corazón de las Américas",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/viajes/escapadas-familiares-para-cerrar-el-verano-en-republica-dominicana-playas-montana-ninos-y-rutas/,5 escapadas familiares en República Dominicana para el verano,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/guatemala-extraordinaria-riqueza-que-alberga-el-corazon-del-mundo-maya/,"Guatemala, extraordinaria riqueza que alberga el corazón del mundo maya",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/viajes/la-tormenta-politica-en-europa-por-que-los-tratados-impiden-expulsar-a-espana-de-la-zona-schengen/,España y Schengen: por qué la UE no puede expulsar al país,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/viajes/los-10-destinos-mas-visitados-del-mundo-en-2025/,Los 10 destinos más visitados del mundo en 2025 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/los-destinos-mas-exclusivos-y-poco-conocidos-del-mundo/,Los destinos más exclusivos y poco conocidos del mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/paises-donde-puedes-viajar-sin-visa/,34 países donde los dominicanos pueden viajar sin visa en 2021 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/playas-mas-hermosas-republica-dominicana-2/,Playas de República Dominicana y sus encantos naturales,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/viajes/ranking-las-10-mejores-ciudades-del-mundo-para-la-generacion-z/,Ranking: Las 10 mejores ciudades del mundo para la generación Z - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lo-ultimo/page/4/,lo último - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lo-ultimo/page/5/,lo último - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/login.php,Page not found - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/macroeconomia/cuando-el-secreto-bancario-dejo-de-ser-suficiente-para-el-offshore-financiero/,Cuando el secreto bancario dejó de ser suficiente para el offshore financiero - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/macroeconomia/el-dolar-cae-a-minimos-en-4-semanas-tras-tregua-entre-ee-uu-e-iran/,Dolar y sus Fluctuaciones Tras el Conflicto Medio Oriental - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/acropolis-a-la-cancha-del-mercado-de-valores/,(not set),0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/acropolis-a-la-cancha-del-mercado-de-valores/,"Acrópolis, a la cancha del mercado de valores - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/amazon-supera-los-us3-billones-en-bolsa-tras-disparar-sus-ganancias-y-el-negocio-de-ia/,Amazon supera los US$3 billones en bolsa tras disparar sus ganancias y el negocio de IA - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/angel-julian-serulle-joa-asume-como-nuevo-intendente-del-mercado-de-valores/,Ángel Julián Serulle Joa asume como nuevo intendente del Mercado de Valores - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/bolsa-de-valores/fintech-el-motor-que-acelerara-el-mercado-de-valores-en-republica-dominicana/,Fintech: El motor que podría potenciar el Mercado de Valores en RD - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/bolsa-de-valores/intel-busca-us15000-millones-para-acelerar-su-apuesta-por-la-inteligencia-artificial/,"Intel busca US$15,000 millones para acelerar su apuesta por la inteligencia artificial - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/bolsa-de-valores/mercados-globales-rompen-records-pese-a-la-volatilidad-economica/,Mercados globales rompen récords pese a la volatilidad económica - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/bolsa-de-valores/nvidia-se-alia-con-blackrock-goldman-sachs-y-otros-gigantes-para-movilizar-us500000-millones-en-ia/,"Nvidia se alía con BlackRock, Goldman Sachs y otros gigantes para movilizar US$500,000 millones en IA - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/bolsa-de-valores/ranking-las-5-empresas-latinoamericanas-que-dominan-wall-street/,Ranking: Las 5 empresas latinoamericanas que dominan Wall Street - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/camino-para-grandes-proyectos/,Camino para grandes proyectos - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/divisas-latinoamericanas-avanzan-mientras-el-peso-dominicano-se-debilita/,Divisas latinoamericanas avanzan mientras el peso dominicano se debilita - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/el-imparable-auge-de-los-pagos-digitales-en-republica-dominicana/,El imparable auge de los pagos digitales en República Dominicana - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/fideicomiso-mas-protagonico/,El fideicomiso es cada año más protagónico,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/china-amenaza-la-industria-latinoamericana-el-informe-de-moodys-que-preocupa-a-la-region/,China amenaza la industria latinoamericana: el informe de Moody's que preocupa a la región - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/cuales-son-las-10-economias-con-la-mayor-inflacion-del-planeta-en-2026-segun-el-fmi/,¿Cuáles son las 10 economías con mayor inflación en 2026? FMI,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/cuantos-anos-de-salario-minimo-se-necesitan-para-adquirir-una-vivienda-en-los-paises-de-america-latina/,¿Cuántos años de salario mínimo para comprar una casa?,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/data-credito-como-saber-si-su-puntaje-crediticio-es-bueno-o-malo-rangos-tabla-y-consultas/,¿Cómo saber si su puntaje crediticio es bueno o malo,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/el-ahorro-un-arbol-de-raices-amargas-pero-con-frutos-dulces/,"El ahorro: un árbol de raíces amargas, pero con frutos dulces - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/finanzas/el-dolar-mantendra-su-reinado-global-por-que-oxford-economics-descarta-la-desdolarizacion/,El dólar mantendrá su reinado global: ¿Por qué Oxford Economics descarta la desdolarización? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/el-giro-de-los-mercados-en-julio-la-divisa-latinoamericana-que-vence-al-dolar-e-impacta-la-region/,El giro de los mercados en julio: La divisa latinoamericana que vence al dólar e impacta la región - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/finanzas/el-mercado-alcista-de-estados-unidos-entra-en-una-fase-maniaca/,El mercado alcista de Estados Unidos entra en una fase maníaca - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/invertir-con-inteligencia-en-la-bolsa-de-valores-como-hacerlo/,¿Cómo invertir en la bolsa de valores dominicana?,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/los-paises-sin-salida-al-mar-en-el-mundo-sus-mayores-obstaculos-economicos-y-comerciales/,Países sin salida al mar: obstáculos económicos y comerciales,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/paises-con-mayor-deuda-con-el-fmi-el-ranking-de-las-economias-mas-endeudadas/,Países con mayor deuda con el FMI: El ranking de las economías más endeudadas - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/planifica-tu-retiro-los-cinco-errores-financieros-que-podrian-obligarte-a-trabajar-mas-anos-en-ee-uu/,5 errores que pueden retrasar tu jubilación en EE. UU.,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/finanzas/por-que-la-universidad-no-te-garantiza-el-exito-financiero/,6 razones por las que un diploma no garantiza el éxito profesional - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/que-es-tarjeta-de-debito/,¿Qué es una tarjeta de débito? - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/finanzas/que-pasa-cuando-el-mercado-empieza-a-dudar-del-activo-mas-seguro-del-mundo/,Qué pasa cuando el mercado empieza a dudar del activo más seguro del mundo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/us-78-mil-millones-al-ano-el-costo-de-las-fake-news-en-las-finanzas/,US $78 mil millones al año: el costo de las fake news en las finanzas - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/finanzas/vale-la-pena-endeudarse-por-un-vehiculo-es-mejor-nuevo-o-usado/,"¿Vale la pena endeudarse por un vehículo, es mejor nuevo o usado? - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/goldman-sachs-dispara-su-beneficio-un-45-y-supera-los-us12-000-millones-en-2026/,"Goldman Sachs dispara su beneficio un 45 % y supera los US$12,000 millones en 2026 - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/goldman-sachs-dispara-su-beneficio-un-45-y-supera-los-us12-000-millones-en-2026/,Goldman Sachs dispara su beneficio un 45 % y supera los US$12.000 millones en 2026 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/grupo-universal-y-primma-valores-unen-fuerzas-para-dominar-el-mercado-financiero/,Primma Valores incorpora a Inversiones Universal como socio estratégico - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/guia-completa-inversion-en-criptomonedas-en-rd/,Guía completa: Inversión en criptomonedas en RD - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/inditex-marca-record-y-dispara-su-valor-en-bolsa/,Inditex marca récord y dispara su valor en Bolsa - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/la-gran-banca-de-ee-uu-dispara-sus-ganancias-en-2026-pese-a-la-incertidumbre-global/,La gran banca de EE. UU. dispara sus ganancias en 2026 pese a la incertidumbre global - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/mercado-de-valores-de-rd-alcanzo-us195000-millones-en-2025/,"El mercado de valores de RD movió 1.5 veces el PIB en 2025: alcanzó US$195,000 millones - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/michael-burry-alerta-sobre-la-dilucion-y-el-valor-de-tesla/,Michael Burry alerta sobre la dilución y el valor de Tesla  - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/nestle-se-desploma-en-bolsa-tras-la-salida-inesperada-de-su-ceo/,Nestlé se desploma en bolsa tras la salida inesperada de su CEO  - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/oro-y-plata-caen-claves-del-giro-en-mercados/,Oro y plata caen con fuerza: qué está empujando la salida de dinero de los metales - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-brief/una-mujer-manejara-las-finanzas-de-ee-uu/,Una mujer manejará las finanzas de EE.UU - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-brief/vibienda-un-nuevo-aval-para-el-desarrollo-inmobiliario-sostenible/,ViBIENda: Un nuevo aval para el desarrollo inmobiliario sostenible - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/market-order/affairs/eat-pray-eat-miami-spice-restaurants-week-is-back/,"Eat, pray, eat: Miami Spice Restaurants Week is back - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-order/affairs/labubu-goes-to-hollywood/,¡Labubu goes to Hollywood! - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/market-order/affairs/mundial-de-futbol-el-genuino-espectaculo-planetario-despliega-su-poder/,Mundial de Fútbol El genuino espectáculo planetario despliega su poder - Revista Mercado,0,0,0,0.000000,0.00
