periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
anterior,2026-07-09,2026-07-25,/empresas/sport-business/noruega-vs-inglaterra-mundial-2026-una-tardo-28-anos-en-volver-la-otra-lleva-60-intentando-ser-campeona-de-nuevo/,"Noruega vs. Inglaterra, Mundial 2026: una tardó 28 años en volver; la otra lleva 60 intentando ser campeona de nuevo - Revista Mercado",1035,310,411,0.997567,69.35
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/que-famosos-murieron-en-el-terremoto-de-venezuela-lista-de-artistas-afectados-y-desaparecidos/,Artistas y deportistas entre las víctimas del terremoto en Venezuela,1021,448,626,0.987220,169.73
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/cuanto-gano-espana-mundial-2026/,España ganó US$50 millones por el Mundial 2026,1013,434,572,0.993007,95.67
actual,2026-07-26,2026-08-11,/actualidad/quienes-son-los-favoritos-para-ganar-el-balon-de-oro-2026-y-cuales-son-sus-estadisticas/,"Favoritos al Balón de Oro 2026: Kane, Yamal, Rodri y Mbappé",1010,457,606,0.983498,110.19
actual,2026-07-26,2026-08-11,/money-invest/daily-news/videos-asi-fue-el-momento-del-impactante-terremoto-de-74-que-sacudio-colombia/,Terremoto en Colombia: videos muestran la fuerza del sismo,1000,435,662,0.980363,137.65
actual,2026-07-26,2026-08-11,/empresas/sport-business/cuantas-medallas-gano-republica-dominicana-en-la-quinta-jornada-de-santo-domingo-2026/,RD suma nueve medallas en Santo Domingo 2026,998,397,569,0.991213,103.38
anterior,2026-07-09,2026-07-25,/technology/devices/se-filtra-el-iphone-18-pro-un-cuarto-color-sorpresa-llegara-al-nuevo-buque-insignia-de-apple/,"Se filtra el iPhone 18 Pro: Un cuarto color ""sorpresa"" llegará al nuevo buque insignia de Apple - Revista Mercado",990,446,580,0.974138,131.58
anterior,2026-07-09,2026-07-25,/actualidad/resultados-de-las-loterias-del-06-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 06 de julio de 2026 en República Dominicana - Revista Mercado,988,377,581,0.994836,104.85
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/monorriel-de-santo-domingo-asi-conectara-al-distrito-nacional-con-sde-en-18-minutos/,Monorriel de Santo Domingo: cambiará el transporte en la capital,987,390,622,0.995177,124.91
anterior,2026-07-09,2026-07-25,/technology/devices/donde-ver-el-mundial-2026-en-republica-dominicana-gratis/,¿Dónde ver el Mundial 2026 en República Dominicana gratis? - Revista Mercado,983,435,563,0.982238,101.26
actual,2026-07-26,2026-08-11,/empresas/las-marcas-de-lujo-mas-valiosas-en-2024/,Las marcas de lujo más valiosas en 2024 - Revista Mercado,981,407,541,0.998152,65.37
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/uber-compra-pedidosya-delivery-america-latina/,¿Qué cambia para el mercado del delivery en América Latina?,942,373,567,0.959436,210.71
actual,2026-07-26,2026-08-11,/money-invest/daily-news/elecciones-en-brasil-lula-lidera-encuestas-ante-flavio-bolsonaro-pero-la-contienda-apunta-a-un-balotaje/,¿Habrá balotaje en Brasil? Lula inicia la campaña con ventaja,913,423,572,0.977273,144.30
anterior,2026-07-09,2026-07-25,/empresas/sport-business/mundial-2026-asi-quedo-el-cuadro-de-los-cuartos-de-final-tras-los-octavos-fecha-y-hora-para-ver-los-partidos/,Mundial 2026: cruces de los Cuartos de Final,891,388,547,0.970750,90.61
anterior,2026-07-09,2026-07-25,/technology/devices/es-posible-que-alguien-vea-mis-conversaciones-de-whatsapp/,¿Pueden leer tus conversaciones de WhatsApp?,889,383,543,0.988950,172.51
actual,2026-07-26,2026-08-11,/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-agenda-de-hoy-sabado-1-de-agosto/,Juegos Centroamericanos hoy: horarios y competencias,887,392,549,0.987250,105.94
actual,2026-07-26,2026-08-11,/actualidad/resultados-de-las-loterias-del-06-de-agosto-de-2026-en-republica-dominicana/,Resultados de Loterías del 5 de agosto 2026 | Nacional y Leidsa,883,356,521,0.992322,80.89
actual,2026-07-26,2026-08-11,/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-agenda-de-hoy-viernes-7-de-agosto/,"Agenda de Santo Domingo 2026: finales, Reinas del Caribe y más",881,386,562,0.973310,179.56
anterior,2026-07-09,2026-07-25,/confirmar-asistencia-autoshow-vision-emprendedora/,confirmar-asistencia-autoshow-vision-emprendedora - Revista Mercado,872,267,411,0.941606,157.64
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/el-adios-definitivo-por-que-di-maria-decidio-no-estar-en-el-mundial-2026/,Di María se despide de Argentina y no jugará el Mundial 2026,871,388,534,0.981273,134.46
actual,2026-07-26,2026-08-11,/money-invest/daily-news/expertos-advierten-gran-terremoto-republica-dominicana/,República Dominicana enfrenta alto riesgo de un gran terremoto,853,382,512,0.964844,181.11
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/escudo-nacional-nueva-cedula-dominicana/,JCE aclara polémica por el Escudo Nacional en la nueva cédula,849,359,503,0.992048,122.36
actual,2026-07-26,2026-08-11,/technology/devices/es-posible-que-alguien-vea-mis-conversaciones-de-whatsapp/,¿Pueden leer tus conversaciones de WhatsApp?,849,367,527,0.979127,183.93
anterior,2026-07-09,2026-07-25,/technology/devices/modo-infiel-en-whatsapp-como-funciona-el-codigo-secreto-para-esconder-conversaciones/,Modo infiel de WhatsApp: cómo ocultar chats secretos,846,367,530,0.973585,171.68
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/quien-es-ruben-vargas-el-futbolista-de-origen-dominicano-que-clasifico-a-suiza-en-el-mundial-2026/,"¿Quién es Rubén Vargas, el futbolista de origen dominicano?",839,374,487,0.985626,125.31
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/tunel-luperon-cambios-transito-santo-domingo/,Túnel de la avenida Luperón: así cambiará el tránsito,838,350,521,0.971209,145.72
actual,2026-07-26,2026-08-11,/actualidad/resultados-de-leidsa-del-sabado-18-de-julio-de-2026-en-republica-dominicana/,Resultados de Leidsa del sábado 18 de julio de 2026 en República Dominicana - Revista Mercado,824,338,481,0.993763,91.82
actual,2026-07-26,2026-08-11,/money-invest/daily-news/temblor-en-rd-hoy-el-sismo-de-magnitud-4-5-que-desperto-al-noreste-del-pais/,Sismo de magnitud 4.8 sacude Samaná: esto informó el USGS,824,362,520,0.984615,138.14
actual,2026-07-26,2026-08-11,/technology/devices/iphone-18-la-estrategia-poco-habitual-que-evaluaria-apple-para-sus-proximos-celulares/,Apple cambiaría el lanzamiento del iPhone 18: esto se sabe,823,368,470,0.978723,114.96
anterior,2026-07-09,2026-07-25,/technology/devices/el-iphone-18-pro-sera-mas-grueso-las-filtraciones-revelan-las-medidas-exactas-y-el-nuevo-tamano-de-su-bateria/,iPhone 18 Pro será más grueso y tendrá más batería,822,378,465,0.967742,172.44
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/nasa-terremoto-venezuela-superficie-terrestre-nisar/,NASA confirma desplazamientos tras el terremoto en Venezuela,818,369,557,0.969479,217.84
anterior,2026-07-09,2026-07-25,/event-detail/agrotech-summit-2/,Agrotech Summit,804,313,515,0.937864,147.25
actual,2026-07-26,2026-08-11,/technology/devices/iphone-18-pro-razones-clave-para-cambiar-tu-iphone-viejo-y-dar-el-salto-generacional/,iPhone 18 Pro: Razones clave para cambiar tu iPhone viejo y dar el salto generacional - Revista Mercado,804,372,475,0.968421,146.97
actual,2026-07-26,2026-08-11,/mercado-women/trends/erika-kirk-cuestiona-sufragio-femenino/,Erika Kirk cuestiona un siglo de sufragio femenino,802,330,471,0.949045,263.18
anterior,2026-07-09,2026-07-25,/technology/que-significa-centro-de-llegada-en-temu-y-por-que-tu-pedido-se-queda-ahi/,"¿Qué significa ""centro de llegada"" en Temu y por qué tu pedido se queda ahí? - Revista Mercado",802,326,432,1.000000,86.58
actual,2026-07-26,2026-08-11,/lifestyle/quienes-serian-los-artistas-del-festival-presidente-2026-en-diciembre-en-santo-domingo/,Festival Presidente 2026: artistas que podrían integrar la cartelera,795,357,470,0.972340,125.96
anterior,2026-07-09,2026-07-25,/actualidad/mhoni-vidente-lanza-su-prediccion-para-el-espana-vs-argentina-en-la-final-del-mundial-2026/,Mhoni Vidente predice al campeón del Mundial 2026: ¿Argentina?,793,375,500,0.976000,129.72
anterior,2026-07-09,2026-07-25,/technology/devices/me-han-bloqueado-en-whatsapp-el-truco-definitivo-para-confirmarlo-en-2026/,Cómo saber si te bloquearon en WhatsApp en 2026,783,333,473,0.991543,187.94
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/libro-predijo-espana-campeona-mundial-2026/,Libro “predijo” a España campeona del Mundial 2026,779,336,444,0.979730,105.41
anterior,2026-07-09,2026-07-25,/empresas/sport-business/la-final-del-mundial-2026-ya-esta-definida-espana-vs-argentina-cuando-y-donde-verla-en-rd/,España vs Argentina: cuándo es la final del Mundial 2026,777,348,488,0.979508,119.47
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/ley-residuos-solidos-rd-ley-36-26-cambios-contribuciones/,¿Qué cambia con la Ley de Residuos Sólidos RD?,777,273,430,0.906977,282.67
anterior,2026-07-09,2026-07-25,/technology/devices/filtraciones-del-iphone-18-en-internet-los-cambios-secretos-que-causan-la-molestia-de-apple/,Filtraciones del iPhone 18 en internet: Los cambios secretos que causan la molestia de Apple - Revista Mercado,773,358,457,0.980306,159.71
actual,2026-07-26,2026-08-11,/money-invest/daily-news/de-que-murio-jorge-messi-padre-lionel-messi/,"¿De qué murió Jorge Messi, padre de Lionel Messi?",754,338,454,0.971366,112.34
actual,2026-07-26,2026-08-11,/products/hola/,¡HOLA!,750,330,377,0.992042,67.46
actual,2026-07-26,2026-08-11,/market-brief/finanzas/estas-son-las-tarjetas-de-credito-mas-exclusivas-del-mundo/,Estas son las tarjetas de crédito más exclusivas del mundo - Revista Mercado,744,312,405,0.965432,183.29
actual,2026-07-26,2026-08-11,/rankings/,Rankings empresariales y ejecutivos en República Dominicana,744,296,370,0.964865,44.32
actual,2026-07-26,2026-08-11,/actualidad/los-paises-del-mundo-donde-no-se-podra-ver-el-eclipse-solar-del-12-de-agosto-y-la-explicacion-astronomica/,Eclipse solar del 12 de agosto: ¿qué países no lo verán?,740,340,465,0.984946,167.30
anterior,2026-07-09,2026-07-25,/technology/devices/filtracion-del-iphone-18-pro-imagenes-revelan-su-aspecto-real-y-nuevo-color/,Filtración del iPhone 18 Pro: Imágenes revelan su aspecto real y nuevo color - Revista Mercado,737,336,432,0.967593,128.20
anterior,2026-07-09,2026-07-25,/empresas/sport-business/argentina-vs-inglaterra-mundial-2026-historia-rivalidad/,Argentina enfrenta a Inglaterra en una semifinal de infarto,733,284,438,0.979452,67.44
anterior,2026-07-09,2026-07-25,/lifestyle/estos-son-los-paises-a-los-que-los-dominicanos-pueden-viajar-sin-visa-en-2026/,Estos son los países a los que los dominicanos pueden viajar sin visa en 2026 - Revista Mercado,726,290,399,0.977444,213.22
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/que-documentos-necesitas-para-la-nueva-cedula-en-rd-pasos-y-requisitos/,¿Qué documentos necesitas para la nueva cédula en RD? Pasos y requisitos - Revista Mercado,724,260,452,0.991150,94.80
actual,2026-07-26,2026-08-11,/empresas/sport-business/show-apertura-juegos-centroamericanos-santo-domingo-2026-produccion/,¿Quién diseñó la ceremonia inaugural de los Juegos Centroamericanos 2026?,713,330,449,0.982183,148.58
actual,2026-07-26,2026-08-11,/money-invest/daily-news/ley-residuos-solidos-rd-ley-36-26-cambios-contribuciones/,¿Qué cambia con la Ley de Residuos Sólidos RD?,708,251,401,0.900249,384.29
actual,2026-07-26,2026-08-11,/technology/devices/por-que-apple-recortara-costes-en-la-pantalla-del-iphone-18-pro-y-como-afectara-su-precio-final/,¿Por qué Apple recortará costes en la pantalla del iPhone 18 Pro?,702,319,388,0.989691,142.30
actual,2026-07-26,2026-08-11,/business/precio-del-petroleo-por-que-el-mercado-vuelve-a-temer-una-nueva-crisis-energetica/,Precio del petróleo: por qué el mercado vuelve a temer una nueva crisis energética - Revista Mercado,687,331,474,0.985232,22.69
anterior,2026-07-09,2026-07-25,/mercado-newsletter/,Mercado Newsletter - Revista Mercado,687,346,473,0.983087,33.63
anterior,2026-07-09,2026-07-25,/subscribers-login/,Revista Mercado - Custom Login,687,516,544,0.992647,23.90
actual,2026-07-26,2026-08-11,/empresas/sport-business/republica-dominicana-1000-medallas-juegos-centroamericanos-2026/,epública Dominicana está a dos medallas de las 1.000 históricas,680,305,436,0.993119,150.20
anterior,2026-07-09,2026-07-25,/new-suscribe-2026/,new suscribe 2026 - Revista Mercado,679,16,45,0.933333,1489.14
actual,2026-07-26,2026-08-11,/money-invest/daily-news/link-oficial-para-consultar-el-bono-madre-2026-verifica-con-tu-cedula-si-eres-beneficiaria/,Cómo consultar el Bono Madre 2026 con tu cédula,678,288,385,0.992208,58.46
actual,2026-07-26,2026-08-11,/actualidad/cuantos-hijos-tiene-lionel-messi-quienes-son/,"¿Cuántos hijos tiene Lionel Messi? Thiago, Mateo y Ciro",676,317,421,0.992874,102.57
actual,2026-07-26,2026-08-11,/empresas/in-memoriam-alfy-fanjul-el-rey-del-azucar/,"In memoriam | Alfy Fanjul, el Rey del azúcar - Revista Mercado",673,243,395,0.944304,329.07
actual,2026-07-26,2026-08-11,/actualidad/resultados-de-las-loterias-del-19-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 19 de julio de 2026 en República Dominicana - Revista Mercado,672,254,401,0.990025,104.10
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/juegos-centroamericanos-santo-domingo-2026-guia-calendario-boletos-sedes/,Calendario de los Juegos Centroamericanos Santo Domingo 2026,667,276,375,0.973333,198.54
actual,2026-07-26,2026-08-11,/category/empresas/,Empresas y negocios en República Dominicana | Mercado,663,270,369,0.975610,88.13
anterior,2026-07-09,2026-07-25,/money-invest/internacional-economia/ranking-de-divisas-2026-las-monedas-mas-fuertes-y-debiles-de-america-latina/,Ranking de divisas 2026: Las monedas más fuertes y débiles de América Latina - Revista Mercado,659,293,374,0.973262,94.32
anterior,2026-07-09,2026-07-25,/actualidad/resultados-de-las-loterias-del-05-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 05 de julio de 2026 en República Dominicana - Revista Mercado,655,263,414,0.987923,116.35
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/cuantas-victimas-dejo-el-sismo-de-venezuela-balance-y-mapa-de-las-zonas-mas-afectadas-por-la-tragedia/,"Sismo en Venezuela: aumenta a 3,811 el número de fallecidos",653,283,415,0.963855,103.20
actual,2026-07-26,2026-08-11,/money-invest/internacional-economia/ranking-de-divisas-2026-las-monedas-mas-fuertes-y-debiles-de-america-latina/,Ranking de divisas 2026: Las monedas más fuertes y débiles de América Latina - Revista Mercado,650,252,337,0.970326,111.03
actual,2026-07-26,2026-08-11,/technology/que-significa-centro-de-llegada-en-temu-y-por-que-tu-pedido-se-queda-ahi/,"¿Qué significa ""centro de llegada"" en Temu y por qué tu pedido se queda ahí? - Revista Mercado",644,260,349,0.994269,64.31
anterior,2026-07-09,2026-07-25,/actualidad/resultados-de-las-loterias-del-17-de-junio-de-2026-en-republica-dominicana/,Resultados de las loterías del 17 de junio de 2026 en República Dominicana - Revista Mercado,638,246,376,0.989362,116.02
anterior,2026-07-09,2026-07-25,/empresas/sport-business/como-es-el-balon-de-la-final-del-mundial-2026-asi-es-el-trionda-final-y-la-tecnologia-que-esconde/,Trionda Final: el nuevo balón para la final del Mundial 2026,636,284,375,0.984000,121.82
actual,2026-07-26,2026-08-11,/money-invest/daily-news/como-ver-juegos-centroamericanos-santo-domingo-2026-rd/,¿Cuándo y dónde ver los Juegos Centroamericanos 2026 en RD?,636,272,395,0.984810,128.97
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/juegos-centroamericanos-caribe-santo-domingo-2026-fechas-calendario/,Calendario de los Juegos Centroamericanos y del Caribe 2026,635,269,387,0.966408,166.32
actual,2026-07-26,2026-08-11,/money-invest/daily-news/muere-alfonso-fanjul-el-magnate-detras-de-central-romana-y-una-de-las-grandes-fortunas-del-azucar/,"Muere Alfonso Fanjul, el “Rey del Azúcar” y magnate de Central Romana",634,270,383,0.963446,271.41
actual,2026-07-26,2026-08-11,/money-invest/daily-news/bono-a-mil-2026-2027-todo-lo-que-debes-saber-para-acceder-al-beneficio/,¿Cómo consultar el Bono a Mil 2026-2027? Guía paso a paso,625,272,394,0.997462,94.77
anterior,2026-07-09,2026-07-25,/actualidad/resultados-de-las-loterias-del-15-de-junio-de-2026-en-republica-dominicana/,Resultados de las loterías del 15 de junio de 2026 en República Dominicana - Revista Mercado,624,195,348,1.000000,119.00
actual,2026-07-26,2026-08-11,/technology/devices/por-que-sale-el-mensaje-de-cuenta-en-revision-en-whatsapp-y-cuanto-tarda-el-bloqueo/,Cuenta en revisión WhatsApp: por qué aparece y cuánto tarda,620,263,373,0.983914,165.47
anterior,2026-07-09,2026-07-25,/actualidad/calendario-lunar-julio-2026-mejores-dias-para-cortarse-el-cabello-y-depilarse/,Calendario lunar julio 2026: cuándo cortarse el cabello y depilarse,618,258,363,0.975207,114.75
anterior,2026-07-09,2026-07-25,/empresas/cuando-sale-el-samsung-galaxy-s27-cuanto-costara-y-que-cambios-trae/,"¿Cuándo sale el Samsung Galaxy S27, cuánto costará y qué cambios trae? - Revista Mercado",618,289,364,0.980769,138.32
actual,2026-07-26,2026-08-11,/technology/devices/modo-infiel-en-whatsapp-como-funciona-el-codigo-secreto-para-esconder-conversaciones/,Modo infiel de WhatsApp: cómo ocultar chats secretos,610,266,368,0.994565,172.90
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/estas-son-las-tarjetas-de-credito-mas-exclusivas-del-mundo/,Estas son las tarjetas de crédito más exclusivas del mundo - Revista Mercado,609,250,353,0.977337,176.21
actual,2026-07-26,2026-08-11,/subscribers-login/,Revista Mercado - Custom Login,606,489,517,0.990329,21.86
anterior,2026-07-09,2026-07-25,/business/prueba-desarrollo-daily-new-2026-estados-unidos-anuncia-aranceles-del-50/,Prueba Desarrollo: Daily New 2026 Estados Unidos anuncia aranceles del 50 % - Revista Mercado,605,2,9,0.888889,4310.04
anterior,2026-07-09,2026-07-25,/empresas/sport-business/espana-gana-el-mundial-2026-conquista-su-segunda-copa-del-mundo-tras-vencer-a-argentina/,España gana el Mundial 2026: conquista su segunda Copa del Mundo tras vencer a Argentina - Revista Mercado,603,240,337,0.958457,82.72
